iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,China,2020-04-22,85430.0,52.0,117.571,4632.0,0.0,0.0,59.914,0.036,0.082,3.249,0.0,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-04-23,85468.0,38.0,108.0,4632.0,0.0,0.0,59.94,0.027,0.076,3.249,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-04-24,85514.0,46.0,56.143,4632.0,0.0,0.0,59.972,0.032,0.039,3.249,0.0,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-04-25,85550.0,36.0,51.429,4632.0,0.0,0.0,59.998,0.025,0.036,3.249,0.0,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-04-26,85579.0,29.0,46.857,4633.0,1.0,0.143,60.018,0.02,0.033,3.249,0.001,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-04-27,85610.0,31.0,42.571,4633.0,0.0,0.143,60.04,0.022,0.03,3.249,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-04-28,85672.0,62.0,42.0,4633.0,0.0,0.143,60.083,0.043,0.029,3.249,0.0,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-04-29,85701.0,29.0,38.714,4633.0,0.0,0.143,60.104,0.02,0.027,3.249,0.0,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-04-30,85746.0,45.0,39.714,4633.0,0.0,0.143,60.135,0.032,0.028,3.249,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-01,85766.0,20.0,36.0,4633.0,0.0,0.143,60.149,0.014,0.025,3.249,0.0,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-02,85774.0,8.0,32.0,4633.0,0.0,0.143,60.155,0.006,0.022,3.249,0.0,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-03,85758.0,,,4633.0,0.0,0.0,60.144,,,3.249,0.0,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-04,85753.0,,,4633.0,0.0,0.0,60.14,,,3.249,0.0,0.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-05,85770.0,17.0,,4633.0,0.0,0.0,60.152,0.012,,3.249,0.0,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-06,85792.0,22.0,,4633.0,0.0,0.0,60.167,0.015,,3.249,0.0,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-07,85799.0,7.0,,4633.0,0.0,0.0,60.172,0.005,,3.249,0.0,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-08,85816.0,17.0,,4633.0,0.0,0.0,60.184,0.012,,3.249,0.0,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-09,85845.0,29.0,,4633.0,0.0,0.0,60.205,0.02,,3.249,0.0,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-10,85881.0,36.0,18.286,4633.0,0.0,0.0,60.23,0.025,0.013,3.249,0.0,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-11,85888.0,7.0,19.286,4633.0,0.0,0.0,60.235,0.005,0.014,3.249,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-12,85910.0,22.0,20.0,4633.0,0.0,0.0,60.25,0.015,0.014,3.249,0.0,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-13,85921.0,11.0,18.429,4633.0,0.0,0.0,60.258,0.008,0.013,3.249,0.0,0.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-14,85936.0,15.0,19.571,4633.0,0.0,0.0,60.268,0.011,0.014,3.249,0.0,0.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-15,85955.0,19.0,19.857,4633.0,0.0,0.0,60.282,0.013,0.014,3.249,0.0,0.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-16,85973.0,18.0,18.286,4634.0,1.0,0.143,60.294,0.013,0.013,3.25,0.001,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-17,85992.0,19.0,15.857,4634.0,0.0,0.143,60.308,0.013,0.011,3.25,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-18,86019.0,27.0,18.714,4634.0,0.0,0.143,60.327,0.019,0.013,3.25,0.0,0.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-19,86035.0,16.0,17.857,4634.0,0.0,0.143,60.338,0.011,0.013,3.25,0.0,0.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-20,86051.0,16.0,18.571,4634.0,0.0,0.143,60.349,0.011,0.013,3.25,0.0,0.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-21,86082.0,31.0,20.857,4634.0,0.0,0.143,60.371,0.022,0.015,3.25,0.0,0.0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-22,86125.0,43.0,24.286,4634.0,0.0,0.143,60.401,0.03,0.017,3.25,0.0,0.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-23,86156.0,31.0,26.143,4634.0,0.0,0.0,60.423,0.022,0.018,3.25,0.0,0.0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-24,86203.0,47.0,30.143,4634.0,0.0,0.0,60.456,0.033,0.021,3.25,0.0,0.0,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-25,86250.0,47.0,33.0,4634.0,0.0,0.0,60.489,0.033,0.023,3.25,0.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-26,86280.0,30.0,35.0,4634.0,0.0,0.0,60.51,0.021,0.025,3.25,0.0,0.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-27,86310.0,30.0,37.0,4634.0,0.0,0.0,60.531,0.021,0.026,3.25,0.0,0.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-28,86333.0,23.0,35.857,4634.0,0.0,0.0,60.547,0.016,0.025,3.25,0.0,0.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-29,86342.0,9.0,31.0,4634.0,0.0,0.0,60.553,0.006,0.022,3.25,0.0,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-30,86348.0,6.0,27.429,4634.0,0.0,0.0,60.557,0.004,0.019,3.25,0.0,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-05-31,86367.0,19.0,23.429,4634.0,0.0,0.0,60.571,0.013,0.016,3.25,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-01,86388.0,21.0,19.714,4634.0,0.0,0.0,60.585,0.015,0.014,3.25,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-02,86397.0,9.0,16.714,4634.0,0.0,0.0,60.592,0.006,0.012,3.25,0.0,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-03,86400.0,3.0,12.857,4634.0,0.0,0.0,60.594,0.002,0.009,3.25,0.0,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-04,86409.0,9.0,10.857,4634.0,0.0,0.0,60.6,0.006,0.008,3.25,0.0,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-05,86414.0,5.0,10.286,4634.0,0.0,0.0,60.604,0.004,0.007,3.25,0.0,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-06,86422.0,8.0,10.571,4634.0,0.0,0.0,60.609,0.006,0.007,3.25,0.0,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-07,86430.0,8.0,9.0,4634.0,0.0,0.0,60.615,0.006,0.006,3.25,0.0,0.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-08,86435.0,5.0,6.714,4634.0,0.0,0.0,60.618,0.004,0.005,3.25,0.0,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-09,86458.0,23.0,8.714,4634.0,0.0,0.0,60.635,0.016,0.006,3.25,0.0,0.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-10,86474.0,16.0,10.571,4634.0,0.0,0.0,60.646,0.011,0.007,3.25,0.0,0.0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-11,86484.0,10.0,10.714,4634.0,0.0,0.0,60.653,0.007,0.008,3.25,0.0,0.0,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-12,86495.0,11.0,11.571,4634.0,0.0,0.0,60.66,0.008,0.008,3.25,0.0,0.0,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-13,86559.0,64.0,19.571,4634.0,0.0,0.0,60.705,0.045,0.014,3.25,0.0,0.0,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-14,86615.0,56.0,26.429,4634.0,0.0,0.0,60.745,0.039,0.019,3.25,0.0,0.0,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-15,86673.0,58.0,34.0,4634.0,0.0,0.0,60.785,0.041,0.024,3.25,0.0,0.0,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-16,86723.0,50.0,37.857,4634.0,0.0,0.0,60.82,0.035,0.027,3.25,0.0,0.0,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-17,86756.0,33.0,40.286,4634.0,0.0,0.0,60.844,0.023,0.028,3.25,0.0,0.0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-18,86796.0,40.0,44.571,4634.0,0.0,0.0,60.872,0.028,0.031,3.25,0.0,0.0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-19,86799.0,3.0,43.429,4634.0,0.0,0.0,60.874,0.002,0.03,3.25,0.0,0.0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-20,86861.0,62.0,43.143,4634.0,0.0,0.0,60.917,0.043,0.03,3.25,0.0,0.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-21,86881.0,20.0,38.0,4634.0,0.0,0.0,60.931,0.014,0.027,3.25,0.0,0.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-22,86909.0,28.0,33.714,4634.0,0.0,0.0,60.951,0.02,0.024,3.25,0.0,0.0,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-23,86928.0,19.0,29.286,4634.0,0.0,0.0,60.964,0.013,0.021,3.25,0.0,0.0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-24,86948.0,20.0,27.429,4634.0,0.0,0.0,60.978,0.014,0.019,3.25,0.0,0.0,0.94,,,,,,,,,90000000.0,,63.118,,,,,,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-25,86962.0,14.0,23.714,4634.0,0.0,0.0,60.988,0.01,0.017,3.25,0.0,0.0,0.9,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-26,86987.0,25.0,26.857,4634.0,0.0,0.0,61.006,0.018,0.019,3.25,0.0,0.0,0.86,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-27,87015.0,28.0,22.0,4634.0,0.0,0.0,61.025,0.02,0.015,3.25,0.0,0.0,0.79,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-28,87032.0,17.0,21.571,4634.0,0.0,0.0,61.037,0.012,0.015,3.25,0.0,0.0,0.77,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-29,87056.0,24.0,21.0,4634.0,0.0,0.0,61.054,0.017,0.015,3.25,0.0,0.0,0.77,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-06-30,87060.0,4.0,18.857,4634.0,0.0,0.0,61.057,0.003,0.013,3.25,0.0,0.0,0.78,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-07-01,87065.0,5.0,16.714,4634.0,0.0,0.0,61.06,0.004,0.012,3.25,0.0,0.0,0.84,,,,,,,,,,,,,1627907.0,1.142,0.0,97397.8,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-07-02,87072.0,7.0,15.714,4634.0,0.0,0.0,61.065,0.005,0.011,3.25,0.0,0.0,0.84,,,,,,,,,,,,,1627907.0,1.142,0.0,103596.0,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-07-03,87079.0,7.0,13.143,4634.0,0.0,0.0,61.07,0.005,0.009,3.25,0.0,0.0,0.88,,,,,,,,,,,,,1627907.0,1.142,0.0,123861.1,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-07-04,87091.0,12.0,10.857,4634.0,0.0,0.0,61.078,0.008,0.008,3.25,0.0,0.0,0.94,,,,,,,,,,,,,1627907.0,1.142,0.0,149940.8,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-07-05,87101.0,10.0,9.857,4634.0,0.0,0.0,61.085,0.007,0.007,3.25,0.0,0.0,1.03,,,,,,,,,,,,,1627907.0,1.142,0.0,165152.4,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-07-06,87113.0,12.0,8.143,4634.0,0.0,0.0,61.094,0.008,0.006,3.25,0.0,0.0,1.17,,,,,,,,,,,,,1627907.0,1.142,0.0,199914.9,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2020-07-07,87140.0,27.0,11.429,4634.0,0.0,0.0,61.113,0.019,0.008,3.25,0.0,0.0,1.31,,,,,,,,,,,,,1627907.0,1.142,0.0,142436.5,tests performed,,,,,,,,,,,,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
